entity,date,spend_million,cumulative_spend_million
danuse_nerudova,2023-01-12,0.009475,147.87750482
danuse_nerudova,2023-01-12,0.05616732,147.93367214
danuse_nerudova,2023-01-12,0.001938,147.93561014
danuse_nerudova,2023-01-12,0.0005,147.93611014
danuse_nerudova,2023-01-12,0.012922,147.94903214
danuse_nerudova,2023-01-12,0.002,147.95103214
danuse_nerudova,2023-01-12,0.005,147.95603214
danuse_nerudova,2023-01-12,0.103099,148.05913114
danuse_nerudova,2023-01-12,0.008452,148.06758314
danuse_nerudova,2023-01-12,0.0242,148.09178314
pavel_fischer,2023-01-12,0.0005,24.11093967
pavel_fischer,2023-01-12,0.003256,24.11419567
pavel_fischer,2023-01-12,0.009997,24.12419267
pavel_fischer,2023-01-12,0.023958,24.14815067
pavel_fischer,2023-01-12,0.07568308,24.22383375
pavel_fischer,2023-01-12,0.009,24.23283375
danuse_nerudova,2023-01-12,0.0011149,148.09289804
danuse_nerudova,2023-01-12,0.015,148.10789804
danuse_nerudova,2023-01-12,0.009475,148.11737304
danuse_nerudova,2023-01-12,0.05616732,148.17354036
danuse_nerudova,2023-01-12,0.001938,148.17547836
danuse_nerudova,2023-01-12,0.0005,148.17597836
danuse_nerudova,2023-01-12,0.012922,148.18890036
danuse_nerudova,2023-01-12,0.002,148.19090036
danuse_nerudova,2023-01-12,0.005,148.19590036
danuse_nerudova,2023-01-12,0.103099,148.29899936
danuse_nerudova,2023-01-12,0.008452,148.30745136
danuse_nerudova,2023-01-12,0.03,148.33745136
danuse_nerudova,2023-01-12,0.015,148.35245136
danuse_nerudova,2023-01-12,0.0242,148.37665136
danuse_nerudova,2023-01-12,0.0242,148.40085136
danuse_nerudova,2023-01-12,0.0242,148.42505136
danuse_nerudova,2023-01-12,0.0242,148.44925136
danuse_nerudova,2023-01-12,0.0242,148.47345136
danuse_nerudova,2023-01-12,0.0242,148.49765136
danuse_nerudova,2023-01-12,0.0242,148.52185136
danuse_nerudova,2023-01-12,0.0242,148.54605136
danuse_nerudova,2023-01-12,0.16,148.70605136
pavel_fischer,2023-01-12,0.023958,24.25679175
pavel_fischer,2023-01-12,0.009997,24.26678875
pavel_fischer,2023-01-12,0.003256,24.27004475
pavel_fischer,2023-01-12,0.0005,24.27054475
pavel_fischer,2023-01-12,0.009,24.27954475
pavel_fischer,2023-01-12,0.07568308,24.35522783
danuse_nerudova,2023-01-12,0.015,148.72105136
marek_hilser,2023-01-12,0.001,1.45396549
marek_hilser,2023-01-12,0.001,1.45496549
jaroslav_basta,2023-01-12,0.0137214,13.32331982
jaroslav_basta,2023-01-12,0.005,13.32831982
jaroslav_basta,2023-01-12,0.00121,13.32952982
jaroslav_basta,2023-01-12,0.060403,13.38993282
petr_pavel,2023-01-12,0.00045854,36.62795349
petr_pavel,2023-01-12,0.0242,36.65215349
petr_pavel,2023-01-12,0.0242,36.67635349
petr_pavel,2023-01-12,0.0242,36.70055349
petr_pavel,2023-01-12,0.0242,36.72475349
petr_pavel,2023-01-12,0.0039325,36.72868599
danuse_nerudova,2023-01-13,0.0037,148.72475136
danuse_nerudova,2023-01-13,0.0242,148.74895136
danuse_nerudova,2023-01-13,0.00363,148.75258136
danuse_nerudova,2023-01-13,0.0025,148.75508136
danuse_nerudova,2023-01-13,0.08,148.83508136
danuse_nerudova,2023-01-13,0.01,148.84508136
danuse_nerudova,2023-01-13,0.004,148.84908136
danuse_nerudova,2023-01-13,0.01,148.85908136
danuse_nerudova,2023-01-13,0.01,148.86908136
danuse_nerudova,2023-01-13,0.01,148.87908136
danuse_nerudova,2023-01-13,0.0242,148.90328136
danuse_nerudova,2023-01-13,0.01,148.91328136
danuse_nerudova,2023-01-13,0.015,148.92828136
danuse_nerudova,2023-01-13,0.01,148.93828136
danuse_nerudova,2023-01-13,0.01,148.94828136
danuse_nerudova,2023-01-13,0.004235,148.95251636
danuse_nerudova,2023-01-13,0.0242,148.97671636
danuse_nerudova,2023-01-13,0.0242,149.00091636
danuse_nerudova,2023-01-13,0.0242,149.02511636
danuse_nerudova,2023-01-13,0.006,149.03111636
danuse_nerudova,2023-01-13,0.0242,149.05531636
danuse_nerudova,2023-01-13,0.0470085,149.10232486
pavel_fischer,2023-01-13,0.02,24.37522783
pavel_fischer,2023-01-13,0.015,24.39022783
danuse_nerudova,2023-01-13,0.0242,149.12652486
danuse_nerudova,2023-01-13,0.0037,149.13022486
danuse_nerudova,2023-01-13,0.015,149.14522486
danuse_nerudova,2023-01-13,0.0242,149.16942486
danuse_nerudova,2023-01-13,0.006,149.17542486
danuse_nerudova,2023-01-13,0.0242,149.19962486
danuse_nerudova,2023-01-13,0.0242,149.22382486
danuse_nerudova,2023-01-13,0.0242,149.24802486
danuse_nerudova,2023-01-13,0.004235,149.25225986
danuse_nerudova,2023-01-13,0.01,149.26225986
danuse_nerudova,2023-01-13,0.01,149.27225986
danuse_nerudova,2023-01-13,0.01,149.28225986
danuse_nerudova,2023-01-13,0.0242,149.30645986
danuse_nerudova,2023-01-13,0.01,149.31645986
danuse_nerudova,2023-01-13,0.01,149.32645986
danuse_nerudova,2023-01-13,0.01,149.33645986
danuse_nerudova,2023-01-13,0.004,149.34045986
danuse_nerudova,2023-01-13,0.01,149.35045986
danuse_nerudova,2023-01-13,0.08,149.43045986
danuse_nerudova,2023-01-13,0.0025,149.43295986
danuse_nerudova,2023-01-13,0.00363,149.43658986
danuse_nerudova,2023-01-13,0.0470085,149.48359836
pavel_fischer,2023-01-13,0.015,24.40522783
pavel_fischer,2023-01-13,0.02,24.42522783
danuse_nerudova,2023-01-13,0.0037,149.48729836
danuse_nerudova,2023-01-13,0.0470085,149.53430686
danuse_nerudova,2023-01-13,0.00363,149.53793686
danuse_nerudova,2023-01-13,0.0025,149.54043686
danuse_nerudova,2023-01-13,0.08,149.62043686
danuse_nerudova,2023-01-13,0.01,149.63043686
danuse_nerudova,2023-01-13,0.004,149.63443686
danuse_nerudova,2023-01-13,0.01,149.64443686
danuse_nerudova,2023-01-13,0.01,149.65443686
danuse_nerudova,2023-01-13,0.01,149.66443686
danuse_nerudova,2023-01-13,0.0242,149.68863686
danuse_nerudova,2023-01-13,0.01,149.69863686
danuse_nerudova,2023-01-13,0.01,149.70863686
danuse_nerudova,2023-01-13,0.01,149.71863686
danuse_nerudova,2023-01-13,0.004235,149.72287186
danuse_nerudova,2023-01-13,0.015,149.73787186
danuse_nerudova,2023-01-13,0.0242,149.76207186
danuse_nerudova,2023-01-13,0.0242,149.78627186
danuse_nerudova,2023-01-13,0.0242,149.81047186
danuse_nerudova,2023-01-13,0.006,149.81647186
danuse_nerudova,2023-01-13,0.0242,149.84067186
danuse_nerudova,2023-01-13,0.0242,149.86487186
pavel_fischer,2023-01-13,0.015,24.44022783
pavel_fischer,2023-01-13,0.02,24.46022783
danuse_nerudova,2023-01-13,0.0037,149.86857186
danuse_nerudova,2023-01-13,0.0470085,149.91558036
danuse_nerudova,2023-01-13,0.00363,149.91921036
danuse_nerudova,2023-01-13,0.0025,149.92171036
danuse_nerudova,2023-01-13,0.08,150.00171036
danuse_nerudova,2023-01-13,0.01,150.01171036
danuse_nerudova,2023-01-13,0.004,150.01571036
danuse_nerudova,2023-01-13,0.01,150.02571036
danuse_nerudova,2023-01-13,0.01,150.03571036
danuse_nerudova,2023-01-13,0.01,150.04571036
danuse_nerudova,2023-01-13,0.0242,150.06991036
danuse_nerudova,2023-01-13,0.01,150.07991036
danuse_nerudova,2023-01-13,0.01,150.08991036
danuse_nerudova,2023-01-13,0.01,150.09991036
danuse_nerudova,2023-01-13,0.004235,150.10414536
danuse_nerudova,2023-01-13,0.015,150.11914536
danuse_nerudova,2023-01-13,0.0242,150.14334536
danuse_nerudova,2023-01-13,0.0242,150.16754536
danuse_nerudova,2023-01-13,0.0242,150.19174536
danuse_nerudova,2023-01-13,0.006,150.19774536
danuse_nerudova,2023-01-13,0.0242,150.22194536
danuse_nerudova,2023-01-13,0.0242,150.24614536
danuse_nerudova,2023-01-13,0.0037,150.24984536
danuse_nerudova,2023-01-13,0.0470085,150.29685386
danuse_nerudova,2023-01-13,0.00363,150.30048386
danuse_nerudova,2023-01-13,0.0025,150.30298386
danuse_nerudova,2023-01-13,0.08,150.38298386
danuse_nerudova,2023-01-13,0.01,150.39298386
danuse_nerudova,2023-01-13,0.004,150.39698386
danuse_nerudova,2023-01-13,0.01,150.40698386
danuse_nerudova,2023-01-13,0.01,150.41698386
danuse_nerudova,2023-01-13,0.01,150.42698386
danuse_nerudova,2023-01-13,0.0242,150.45118386
danuse_nerudova,2023-01-13,0.01,150.46118386
danuse_nerudova,2023-01-13,0.01,150.47118386
danuse_nerudova,2023-01-13,0.01,150.48118386
danuse_nerudova,2023-01-13,0.004235,150.48541886
danuse_nerudova,2023-01-13,0.015,150.50041886
danuse_nerudova,2023-01-13,0.0242,150.52461886
danuse_nerudova,2023-01-13,0.0242,150.54881886
danuse_nerudova,2023-01-13,0.0242,150.57301886
danuse_nerudova,2023-01-13,0.006,150.57901886
danuse_nerudova,2023-01-13,0.0242,150.60321886
danuse_nerudova,2023-01-13,0.0242,150.62741886
pavel_fischer,2023-01-13,0.02,24.48022783
pavel_fischer,2023-01-13,0.015,24.49522783
danuse_nerudova,2023-01-13,0.0037,150.63111886
danuse_nerudova,2023-01-13,0.0242,150.65531886
danuse_nerudova,2023-01-13,0.00363,150.65894886
danuse_nerudova,2023-01-13,0.0025,150.66144886
danuse_nerudova,2023-01-13,0.08,150.74144886
danuse_nerudova,2023-01-13,0.01,150.75144886
danuse_nerudova,2023-01-13,0.004,150.75544886
danuse_nerudova,2023-01-13,0.01,150.76544886
danuse_nerudova,2023-01-13,0.01,150.77544886
danuse_nerudova,2023-01-13,0.01,150.78544886
danuse_nerudova,2023-01-13,0.0242,150.80964886
danuse_nerudova,2023-01-13,0.01,150.81964886
danuse_nerudova,2023-01-13,0.01,150.82964886
danuse_nerudova,2023-01-13,0.01,150.83964886
danuse_nerudova,2023-01-13,0.004235,150.84388386
danuse_nerudova,2023-01-13,0.015,150.85888386
danuse_nerudova,2023-01-13,0.0242,150.88308386
danuse_nerudova,2023-01-13,0.0242,150.90728386
danuse_nerudova,2023-01-13,0.0242,150.93148386
danuse_nerudova,2023-01-13,0.006,150.93748386
danuse_nerudova,2023-01-13,0.0242,150.96168386
danuse_nerudova,2023-01-13,0.0470085,151.00869236
pavel_fischer,2023-01-13,0.015,24.51022783
pavel_fischer,2023-01-13,0.02,24.53022783
danuse_nerudova,2023-01-13,0.004235,151.01292736
danuse_nerudova,2023-01-13,0.015,151.02792736
danuse_nerudova,2023-01-13,0.0242,151.05212736
danuse_nerudova,2023-01-13,0.0242,151.07632736
danuse_nerudova,2023-01-13,0.0242,151.10052736
danuse_nerudova,2023-01-13,0.006,151.10652736
danuse_nerudova,2023-01-13,0.0242,151.13072736
danuse_nerudova,2023-01-13,0.01,151.14072736
danuse_nerudova,2023-01-13,0.01,151.15072736
danuse_nerudova,2023-01-13,0.01,151.16072736
danuse_nerudova,2023-01-13,0.0242,151.18492736
danuse_nerudova,2023-01-13,0.01,151.19492736
danuse_nerudova,2023-01-13,0.0242,151.21912736
danuse_nerudova,2023-01-13,0.01,151.22912736
danuse_nerudova,2023-01-13,0.004,151.23312736
danuse_nerudova,2023-01-13,0.01,151.24312736
danuse_nerudova,2023-01-13,0.08,151.32312736
danuse_nerudova,2023-01-13,0.0025,151.32562736
danuse_nerudova,2023-01-13,0.00363,151.32925736
danuse_nerudova,2023-01-13,0.0470085,151.37626586
danuse_nerudova,2023-01-13,0.0037,151.37996586
danuse_nerudova,2023-01-13,0.01,151.38996586
pavel_fischer,2023-01-13,0.02,24.55022783
pavel_fischer,2023-01-13,0.015,24.56522783
danuse_nerudova,2023-01-13,0.0037,151.39366586
danuse_nerudova,2023-01-13,0.015,151.40866586
danuse_nerudova,2023-01-13,0.00363,151.41229586
danuse_nerudova,2023-01-13,0.0025,151.41479586
danuse_nerudova,2023-01-13,0.08,151.49479586
danuse_nerudova,2023-01-13,0.01,151.50479586
danuse_nerudova,2023-01-13,0.004,151.50879586
danuse_nerudova,2023-01-13,0.01,151.51879586
danuse_nerudova,2023-01-13,0.01,151.52879586
danuse_nerudova,2023-01-13,0.01,151.53879586
danuse_nerudova,2023-01-13,0.0242,151.56299586
danuse_nerudova,2023-01-13,0.01,151.57299586
danuse_nerudova,2023-01-13,0.01,151.58299586
danuse_nerudova,2023-01-13,0.01,151.59299586
danuse_nerudova,2023-01-13,0.004235,151.59723086
danuse_nerudova,2023-01-13,0.006,151.60323086
danuse_nerudova,2023-01-13,0.0242,151.62743086
danuse_nerudova,2023-01-13,0.0242,151.65163086
danuse_nerudova,2023-01-13,0.0242,151.67583086
danuse_nerudova,2023-01-13,0.0242,151.70003086
danuse_nerudova,2023-01-13,0.0242,151.72423086
danuse_nerudova,2023-01-13,0.0470085,151.77123936
pavel_fischer,2023-01-13,0.015,24.58022783
pavel_fischer,2023-01-13,0.02,24.60022783
marek_hilser,2023-01-13,0.001,1.45596549
marek_hilser,2023-01-13,0.001,1.45696549
jaroslav_basta,2023-01-13,0.02,13.40993282
petr_pavel,2023-01-13,0.08059867,36.80928466
petr_pavel,2023-01-13,0.02957068,36.83885534
petr_pavel,2023-01-13,0.0242,36.86305534
petr_pavel,2023-01-13,0.0242,36.88725534
petr_pavel,2023-01-13,0.000311,36.88756634
petr_pavel,2023-01-13,0.000245,36.88781134
petr_pavel,2023-01-13,0.000157,36.88796834
petr_pavel,2023-01-13,0.000313,36.88828134
petr_pavel,2023-01-13,0.000192,36.88847334
petr_pavel,2023-01-13,0.00133,36.88980334
petr_pavel,2023-01-13,0.000873,36.89067634
petr_pavel,2023-01-13,0.000363,36.89103934
petr_pavel,2023-01-13,0.000324,36.89136334
petr_pavel,2023-01-13,0.000273,36.89163634
petr_pavel,2023-01-13,0.000204,36.89184034
petr_pavel,2023-01-13,0.00028,36.89212034
petr_pavel,2023-01-13,0.000248,36.89236834
petr_pavel,2023-01-13,0.00078,36.89314834
petr_pavel,2023-01-13,0.0009093,36.89405764
petr_pavel,2023-01-13,0.00127,36.89532764
petr_pavel,2023-01-13,0.000754,36.89608164
petr_pavel,2023-01-13,0.000849,36.89693064
petr_pavel,2023-01-13,0.001484,36.89841464
petr_pavel,2023-01-13,0.030734,36.92914864
petr_pavel,2023-01-13,0.00403,36.93317864
petr_pavel,2023-01-13,0.0585,36.99167864
petr_pavel,2023-01-13,0.065,37.05667864
petr_pavel,2023-01-13,0.066,37.12267864
petr_pavel,2023-01-13,0.025,37.14767864
petr_pavel,2023-01-13,0.03,37.17767864
petr_pavel,2023-01-13,0.05,37.22767864
petr_pavel,2023-01-13,0.01,37.23767864
petr_pavel,2023-01-13,0.076401,37.31407964
petr_pavel,2023-01-13,0.065,37.37907964
petr_pavel,2023-01-13,0.012,37.39107964
petr_pavel,2023-01-13,0.0428,37.43387964
petr_pavel,2023-01-13,0.00024079,37.43412043
petr_pavel,2023-01-13,0.0066,37.44072043
petr_pavel,2023-01-13,0.045,37.48572043
petr_pavel,2023-01-13,0.03,37.51572043
petr_pavel,2023-01-13,0.0565,37.57222043
petr_pavel,2023-01-13,0.14817456,37.72039499
petr_pavel,2023-01-13,0.0225,37.74289499
petr_pavel,2023-01-13,0.065,37.80789499
petr_pavel,2023-01-13,0.07865,37.88654499
petr_pavel,2023-01-13,0.0546,37.94114499
petr_pavel,2023-01-13,0.05,37.99114499
andrej_babis,2023-01-13,0.00000031,0.06679483
andrej_babis,2023-01-13,0.000128,0.06692283
danuse_nerudova,2023-01-14,0.015,151.78623936
danuse_nerudova,2023-01-14,0.0242,151.81043936
danuse_nerudova,2023-01-14,0.01,151.82043936
danuse_nerudova,2023-01-14,0.025155,151.84559436
danuse_nerudova,2023-01-14,0.0032,151.84879436
danuse_nerudova,2023-01-14,0.015,151.86379436
danuse_nerudova,2023-01-14,0.0242,151.88799436
danuse_nerudova,2023-01-14,0.0242,151.91219436
danuse_nerudova,2023-01-14,0.0242,151.93639436
danuse_nerudova,2023-01-14,0.0242,151.96059436
danuse_nerudova,2023-01-14,0.0242,151.98479436
tomas_zima,2023-01-14,0.009,6.27855776
pavel_fischer,2023-01-14,0.01,24.61022783
pavel_fischer,2023-01-14,0.015,24.62522783
pavel_fischer,2023-01-14,0.01,24.63522783
pavel_fischer,2023-01-14,0.015,24.65022783
danuse_nerudova,2023-01-14,0.0242,152.00899436
danuse_nerudova,2023-01-14,0.0242,152.03319436
danuse_nerudova,2023-01-14,0.015,152.04819436
danuse_nerudova,2023-01-14,0.0242,152.07239436
danuse_nerudova,2023-01-14,0.01,152.08239436
danuse_nerudova,2023-01-14,0.025155,152.10754936
danuse_nerudova,2023-01-14,0.0032,152.11074936
danuse_nerudova,2023-01-14,0.015,152.12574936
danuse_nerudova,2023-01-14,0.0242,152.14994936
danuse_nerudova,2023-01-14,0.0242,152.17414936
danuse_nerudova,2023-01-14,0.0242,152.19834936
tomas_zima,2023-01-14,0.009,6.28755776
pavel_fischer,2023-01-14,0.01,24.66022783
pavel_fischer,2023-01-14,0.015,24.67522783
danuse_nerudova,2023-01-14,0.015,152.21334936
danuse_nerudova,2023-01-14,0.0242,152.23754936
danuse_nerudova,2023-01-14,0.01,152.24754936
danuse_nerudova,2023-01-14,0.025155,152.27270436
danuse_nerudova,2023-01-14,0.0032,152.27590436
danuse_nerudova,2023-01-14,0.015,152.29090436
danuse_nerudova,2023-01-14,0.0242,152.31510436
danuse_nerudova,2023-01-14,0.0242,152.33930436
danuse_nerudova,2023-01-14,0.0242,152.36350436
danuse_nerudova,2023-01-14,0.0242,152.38770436
danuse_nerudova,2023-01-14,0.0242,152.41190436
pavel_fischer,2023-01-14,0.015,24.69022783
pavel_fischer,2023-01-14,0.01,24.70022783
danuse_nerudova,2023-01-14,0.015,152.42690436
danuse_nerudova,2023-01-14,0.0242,152.45110436
danuse_nerudova,2023-01-14,0.01,152.46110436
danuse_nerudova,2023-01-14,0.025155,152.48625936
danuse_nerudova,2023-01-14,0.0032,152.48945936
danuse_nerudova,2023-01-14,0.015,152.50445936
danuse_nerudova,2023-01-14,0.0242,152.52865936
danuse_nerudova,2023-01-14,0.0242,152.55285936
danuse_nerudova,2023-01-14,0.0242,152.57705936
danuse_nerudova,2023-01-14,0.0242,152.60125936
danuse_nerudova,2023-01-14,0.0242,152.62545936
danuse_nerudova,2023-01-14,0.015,152.64045936
danuse_nerudova,2023-01-14,0.0242,152.66465936
danuse_nerudova,2023-01-14,0.01,152.67465936
danuse_nerudova,2023-01-14,0.025155,152.69981436
danuse_nerudova,2023-01-14,0.0032,152.70301436
danuse_nerudova,2023-01-14,0.015,152.71801436
danuse_nerudova,2023-01-14,0.0242,152.74221436
danuse_nerudova,2023-01-14,0.0242,152.76641436
danuse_nerudova,2023-01-14,0.0242,152.79061436
danuse_nerudova,2023-01-14,0.0242,152.81481436
danuse_nerudova,2023-01-14,0.0242,152.83901436
pavel_fischer,2023-01-14,0.015,24.71522783
pavel_fischer,2023-01-14,0.01,24.72522783
danuse_nerudova,2023-01-14,0.015,152.85401436
danuse_nerudova,2023-01-14,0.0242,152.87821436
danuse_nerudova,2023-01-14,0.01,152.88821436
danuse_nerudova,2023-01-14,0.025155,152.91336936
danuse_nerudova,2023-01-14,0.0032,152.91656936
danuse_nerudova,2023-01-14,0.015,152.93156936
danuse_nerudova,2023-01-14,0.0242,152.95576936
danuse_nerudova,2023-01-14,0.0242,152.97996936
danuse_nerudova,2023-01-14,0.0242,153.00416936
danuse_nerudova,2023-01-14,0.0242,153.02836936
danuse_nerudova,2023-01-14,0.0242,153.05256936
pavel_fischer,2023-01-14,0.01,24.73522783
pavel_fischer,2023-01-14,0.015,24.75022783
danuse_nerudova,2023-01-14,0.0242,153.07676936
danuse_nerudova,2023-01-14,0.015,153.09176936
danuse_nerudova,2023-01-14,0.0242,153.11596936
danuse_nerudova,2023-01-14,0.0242,153.14016936
danuse_nerudova,2023-01-14,0.015,153.15516936
danuse_nerudova,2023-01-14,0.0242,153.17936936
danuse_nerudova,2023-01-14,0.01,153.18936936
danuse_nerudova,2023-01-14,0.0242,153.21356936
danuse_nerudova,2023-01-14,0.0242,153.23776936
danuse_nerudova,2023-01-14,0.0032,153.24096936
danuse_nerudova,2023-01-14,0.025155,153.26612436
pavel_fischer,2023-01-14,0.015,24.76522783
pavel_fischer,2023-01-14,0.01,24.77522783
petr_pavel,2023-01-14,0.011979,38.00312399
petr_pavel,2023-01-14,0.02,38.02312399
danuse_nerudova,2023-01-15,0.015,153.28112436
danuse_nerudova,2023-01-15,0.0242,153.30532436
danuse_nerudova,2023-01-15,0.0242,153.32952436
danuse_nerudova,2023-01-15,0.0242,153.35372436
danuse_nerudova,2023-01-15,0.0242,153.37792436
danuse_nerudova,2023-01-15,0.0242,153.40212436
danuse_nerudova,2023-01-15,0.0242,153.42632436
danuse_nerudova,2023-01-15,0.0242,153.45052436
pavel_fischer,2023-01-15,0.02,24.79522783
pavel_fischer,2023-01-15,0.015,24.81022783
pavel_fischer,2023-01-15,0.015,24.82522783
danuse_nerudova,2023-01-15,0.015,153.46552436
danuse_nerudova,2023-01-15,0.0242,153.48972436
danuse_nerudova,2023-01-15,0.0242,153.51392436
danuse_nerudova,2023-01-15,0.0242,153.53812436
danuse_nerudova,2023-01-15,0.0242,153.56232436
danuse_nerudova,2023-01-15,0.0242,153.58652436
danuse_nerudova,2023-01-15,0.0242,153.61072436
danuse_nerudova,2023-01-15,0.0242,153.63492436
pavel_fischer,2023-01-15,0.02,24.84522783
pavel_fischer,2023-01-15,0.015,24.86022783
pavel_fischer,2023-01-15,0.015,24.87522783
pavel_fischer,2023-01-15,0.02,24.89522783
pavel_fischer,2023-01-15,0.015,24.91022783
pavel_fischer,2023-01-15,0.015,24.92522783
danuse_nerudova,2023-01-15,0.015,153.64992436
danuse_nerudova,2023-01-15,0.0242,153.67412436
danuse_nerudova,2023-01-15,0.0242,153.69832436
danuse_nerudova,2023-01-15,0.0242,153.72252436
danuse_nerudova,2023-01-15,0.0242,153.74672436
danuse_nerudova,2023-01-15,0.0242,153.77092436
danuse_nerudova,2023-01-15,0.0242,153.79512436
danuse_nerudova,2023-01-15,0.0242,153.81932436
pavel_fischer,2023-01-15,0.02,24.94522783
pavel_fischer,2023-01-15,0.015,24.96022783
pavel_fischer,2023-01-15,0.015,24.97522783
danuse_nerudova,2023-01-15,0.015,153.83432436
danuse_nerudova,2023-01-15,0.0242,153.85852436
danuse_nerudova,2023-01-15,0.0242,153.88272436
danuse_nerudova,2023-01-15,0.0242,153.90692436
danuse_nerudova,2023-01-15,0.0242,153.93112436
danuse_nerudova,2023-01-15,0.0242,153.95532436
danuse_nerudova,2023-01-15,0.0242,153.97952436
danuse_nerudova,2023-01-15,0.0242,154.00372436
pavel_fischer,2023-01-15,0.02,24.99522783
pavel_fischer,2023-01-15,0.015,25.01022783
pavel_fischer,2023-01-15,0.015,25.02522783
danuse_nerudova,2023-01-15,0.015,154.01872436
danuse_nerudova,2023-01-15,0.0242,154.04292436
danuse_nerudova,2023-01-15,0.0242,154.06712436
danuse_nerudova,2023-01-15,0.0242,154.09132436
danuse_nerudova,2023-01-15,0.0242,154.11552436
danuse_nerudova,2023-01-15,0.0242,154.13972436
danuse_nerudova,2023-01-15,0.0242,154.16392436
danuse_nerudova,2023-01-15,0.0242,154.18812436
danuse_nerudova,2023-01-15,0.0242,154.21232436
danuse_nerudova,2023-01-15,0.015,154.22732436
danuse_nerudova,2023-01-15,0.0242,154.25152436
danuse_nerudova,2023-01-15,0.0242,154.27572436
danuse_nerudova,2023-01-15,0.0242,154.29992436
danuse_nerudova,2023-01-15,0.0242,154.32412436
danuse_nerudova,2023-01-15,0.0242,154.34832436
danuse_nerudova,2023-01-15,0.0242,154.37252436
pavel_fischer,2023-01-15,0.02,25.04522783
pavel_fischer,2023-01-15,0.015,25.06022783
pavel_fischer,2023-01-15,0.015,25.07522783
danuse_nerudova,2023-01-15,0.015,154.38752436
danuse_nerudova,2023-01-15,0.0242,154.41172436
danuse_nerudova,2023-01-15,0.0242,154.43592436
danuse_nerudova,2023-01-15,0.0242,154.46012436
danuse_nerudova,2023-01-15,0.0242,154.48432436
danuse_nerudova,2023-01-15,0.0242,154.50852436
danuse_nerudova,2023-01-15,0.0242,154.53272436
danuse_nerudova,2023-01-15,0.0242,154.55692436
pavel_fischer,2023-01-15,0.015,25.09022783
pavel_fischer,2023-01-15,0.015,25.10522783
pavel_fischer,2023-01-15,0.02,25.12522783
petr_pavel,2023-01-15,0.01444,38.03756399
danuse_nerudova,2023-01-16,0.008537,154.56546136
danuse_nerudova,2023-01-16,0.00771806,154.57317942
danuse_nerudova,2023-01-16,0.04477,154.61794942
danuse_nerudova,2023-01-16,0.0112,154.62914942
danuse_nerudova,2023-01-16,0.007107,154.63625642
danuse_nerudova,2023-01-16,0.0086515,154.64490792
danuse_nerudova,2023-01-16,0.01179,154.65669792
pavel_fischer,2023-01-16,0.0246,25.14982783
pavel_fischer,2023-01-16,0.0503063,25.20013413
pavel_fischer,2023-01-16,0.0002,25.20033413
pavel_fischer,2023-01-16,0.02844468,25.22877881
pavel_fischer,2023-01-16,0.023958,25.25273681
danuse_nerudova,2023-01-16,0.01179,154.66848792
danuse_nerudova,2023-01-16,0.007107,154.67559492
danuse_nerudova,2023-01-16,0.0086515,154.68424642
danuse_nerudova,2023-01-16,0.0112,154.69544642
danuse_nerudova,2023-01-16,0.008537,154.70398342
danuse_nerudova,2023-01-16,0.00771806,154.71170148
danuse_nerudova,2023-01-16,0.04477,154.75647148
pavel_fischer,2023-01-16,0.023958,25.27669481
pavel_fischer,2023-01-16,0.02844468,25.30513949
pavel_fischer,2023-01-16,0.0002,25.30533949
pavel_fischer,2023-01-16,0.0503063,25.35564579
pavel_fischer,2023-01-16,0.0246,25.38024579
danuse_nerudova,2023-01-16,0.01179,154.76826148
danuse_nerudova,2023-01-16,0.04477,154.81303148
danuse_nerudova,2023-01-16,0.00771806,154.82074954
danuse_nerudova,2023-01-16,0.008537,154.82928654
danuse_nerudova,2023-01-16,0.0112,154.84048654
danuse_nerudova,2023-01-16,0.0086515,154.84913804
danuse_nerudova,2023-01-16,0.007107,154.85624504
pavel_fischer,2023-01-16,0.023958,25.40420379
pavel_fischer,2023-01-16,0.02844468,25.43264847
pavel_fischer,2023-01-16,0.0246,25.45724847
pavel_fischer,2023-01-16,0.0503063,25.50755477
pavel_fischer,2023-01-16,0.0002,25.50775477
pavel_fischer,2023-01-16,0.023958,25.53171277
pavel_fischer,2023-01-16,0.02844468,25.56015745
pavel_fischer,2023-01-16,0.0002,25.56035745
pavel_fischer,2023-01-16,0.0503063,25.61066375
pavel_fischer,2023-01-16,0.0246,25.63526375
danuse_nerudova,2023-01-16,0.008537,154.86478204
danuse_nerudova,2023-01-16,0.00771806,154.8725001
danuse_nerudova,2023-01-16,0.01179,154.8842901
danuse_nerudova,2023-01-16,0.04477,154.9290601
danuse_nerudova,2023-01-16,0.0086515,154.9377116
danuse_nerudova,2023-01-16,0.0112,154.9489116
danuse_nerudova,2023-01-16,0.007107,154.9560186
pavel_fischer,2023-01-16,0.0002,25.63546375
pavel_fischer,2023-01-16,0.02844468,25.66390843
pavel_fischer,2023-01-16,0.023958,25.68786643
pavel_fischer,2023-01-16,0.0503063,25.73817273
pavel_fischer,2023-01-16,0.0246,25.76277273
pavel_fischer,2023-01-16,0.02844468,25.79121741
pavel_fischer,2023-01-16,0.023958,25.81517541
pavel_fischer,2023-01-16,0.0002,25.81537541
pavel_fischer,2023-01-16,0.0246,25.83997541
pavel_fischer,2023-01-16,0.0503063,25.89028171
danuse_nerudova,2023-01-16,0.008537,154.9645556
