entity,date,income_million,cumulative_income_million
petr_pavel,2023-01-16,0.001,43.93916376
petr_pavel,2023-01-16,0.0005,43.93966376
petr_pavel,2023-01-16,0.002,43.94166376
petr_pavel,2023-01-16,0.03,43.97166376
petr_pavel,2023-01-16,0.0003,43.97196376
petr_pavel,2023-01-16,0.0005,43.97246376
petr_pavel,2023-01-16,0.002023,43.97448676
petr_pavel,2023-01-16,0.0012,43.97568676
petr_pavel,2023-01-16,0.001,43.97668676
petr_pavel,2023-01-16,0.001,43.97768676
petr_pavel,2023-01-16,0.0005,43.97818676
petr_pavel,2023-01-16,0.00035,43.97853676
petr_pavel,2023-01-16,0.001,43.97953676
petr_pavel,2023-01-16,0.0005,43.98003676
petr_pavel,2023-01-16,0.005,43.98503676
petr_pavel,2023-01-16,0.0005,43.98553676
petr_pavel,2023-01-16,0.0005,43.98603676
petr_pavel,2023-01-16,0.001,43.98703676
petr_pavel,2023-01-16,0.0002,43.98723676
petr_pavel,2023-01-16,0.0005,43.98773676
petr_pavel,2023-01-16,0.003,43.99073676
petr_pavel,2023-01-16,0.001,43.99173676
petr_pavel,2023-01-16,0.002,43.99373676
petr_pavel,2023-01-16,0.0001,43.99383676
petr_pavel,2023-01-16,0.001,43.99483676
petr_pavel,2023-01-16,0.001,43.99583676
petr_pavel,2023-01-16,0.0002,43.99603676
petr_pavel,2023-01-16,0.001,43.99703676
petr_pavel,2023-01-16,0.0005,43.99753676
petr_pavel,2023-01-16,0.001,43.99853676
petr_pavel,2023-01-16,0.002,44.00053676
petr_pavel,2023-01-16,0.0015,44.00203676
petr_pavel,2023-01-16,0.1,44.10203676
petr_pavel,2023-01-16,0.0025,44.10453676
petr_pavel,2023-01-16,0.005,44.10953676
petr_pavel,2023-01-16,0.002,44.11153676
petr_pavel,2023-01-16,0.001,44.11253676
petr_pavel,2023-01-16,0.01,44.12253676
petr_pavel,2023-01-16,0.0005,44.12303676
petr_pavel,2023-01-16,0.002,44.12503676
petr_pavel,2023-01-16,0.0003,44.12533676
petr_pavel,2023-01-16,0.005,44.13033676
petr_pavel,2023-01-16,0.0005,44.13083676
petr_pavel,2023-01-16,0.0005,44.13133676
petr_pavel,2023-01-16,0.001444,44.13278076
petr_pavel,2023-01-16,0.005,44.13778076
petr_pavel,2023-01-16,0.0003,44.13808076
petr_pavel,2023-01-16,0.001,44.13908076
petr_pavel,2023-01-16,0.0025,44.14158076
petr_pavel,2023-01-16,0.02,44.16158076
petr_pavel,2023-01-16,0.01,44.17158076
petr_pavel,2023-01-16,0.001,44.17258076
petr_pavel,2023-01-16,0.001,44.17358076
petr_pavel,2023-01-16,0.001,44.17458076
petr_pavel,2023-01-16,0.001,44.17558076
petr_pavel,2023-01-16,0.002023,44.17760376
petr_pavel,2023-01-16,0.001,44.17860376
petr_pavel,2023-01-16,0.00000001,44.17860377
petr_pavel,2023-01-16,0.0004,44.17900377
petr_pavel,2023-01-16,0.000313,44.17931677
petr_pavel,2023-01-16,0.005,44.18431677
petr_pavel,2023-01-16,0.001,44.18531677
petr_pavel,2023-01-16,0.0005,44.18581677
petr_pavel,2023-01-16,0.001,44.18681677
petr_pavel,2023-01-16,0.0001,44.18691677
petr_pavel,2023-01-16,0.00001,44.18692677
petr_pavel,2023-01-16,0.001,44.18792677
petr_pavel,2023-01-16,0.00025,44.18817677
petr_pavel,2023-01-16,0.0003,44.18847677
petr_pavel,2023-01-16,0.001,44.18947677
petr_pavel,2023-01-16,0.0005,44.18997677
petr_pavel,2023-01-16,0.00015,44.19012677
petr_pavel,2023-01-16,0.001,44.19112677
petr_pavel,2023-01-16,0.002,44.19312677
petr_pavel,2023-01-16,0.001,44.19412677
petr_pavel,2023-01-16,0.001,44.19512677
petr_pavel,2023-01-16,0.003,44.19812677
petr_pavel,2023-01-16,0.003,44.20112677
petr_pavel,2023-01-16,0.002,44.20312677
petr_pavel,2023-01-16,0.00025,44.20337677
petr_pavel,2023-01-16,0.002,44.20537677
petr_pavel,2023-01-16,0.001,44.20637677
petr_pavel,2023-01-16,0.001,44.20737677
petr_pavel,2023-01-16,0.001,44.20837677
petr_pavel,2023-01-16,0.002,44.21037677
petr_pavel,2023-01-16,0.001,44.21137677
petr_pavel,2023-01-16,0.001111,44.21248777
petr_pavel,2023-01-16,0.000333,44.21282077
petr_pavel,2023-01-16,0.001,44.21382077
petr_pavel,2023-01-16,0.0005,44.21432077
petr_pavel,2023-01-16,0.001,44.21532077
petr_pavel,2023-01-16,0.001,44.21632077
petr_pavel,2023-01-16,0.001,44.21732077
petr_pavel,2023-01-16,0.001,44.21832077
petr_pavel,2023-01-16,0.001,44.21932077
petr_pavel,2023-01-16,0.0005,44.21982077
petr_pavel,2023-01-16,0.0005,44.22032077
petr_pavel,2023-01-16,0.001,44.22132077
petr_pavel,2023-01-16,0.0005,44.22182077
petr_pavel,2023-01-16,0.0001,44.22192077
petr_pavel,2023-01-16,0.0002,44.22212077
petr_pavel,2023-01-16,0.0003,44.22242077
petr_pavel,2023-01-16,0.001,44.22342077
petr_pavel,2023-01-16,0.002,44.22542077
petr_pavel,2023-01-16,0.0005,44.22592077
petr_pavel,2023-01-16,0.003,44.22892077
petr_pavel,2023-01-16,0.0005,44.22942077
marek_hilser,2023-01-16,0.00000001,1.74896606
petr_pavel,2023-01-16,0.0005,44.22992077
petr_pavel,2023-01-16,0.000111,44.23003177
petr_pavel,2023-01-16,0.0003,44.23033177
petr_pavel,2023-01-16,0.0005,44.23083177
petr_pavel,2023-01-16,0.005,44.23583177
petr_pavel,2023-01-16,0.0005,44.23633177
petr_pavel,2023-01-16,0.001,44.23733177
petr_pavel,2023-01-16,0.001,44.23833177
petr_pavel,2023-01-16,0.001,44.23933177
petr_pavel,2023-01-16,0.001,44.24033177
petr_pavel,2023-01-16,0.0001,44.24043177
petr_pavel,2023-01-16,0.00001,44.24044177
petr_pavel,2023-01-16,0.001,44.24144177
petr_pavel,2023-01-16,0.00000001,44.24144178
petr_pavel,2023-01-16,0.001,44.24244178
petr_pavel,2023-01-16,0.0005,44.24294178
petr_pavel,2023-01-16,0.0002,44.24314178
petr_pavel,2023-01-16,0.0003,44.24344178
petr_pavel,2023-01-16,0.00035,44.24379178
petr_pavel,2023-01-16,0.0005,44.24429178
petr_pavel,2023-01-16,0.00001,44.24430178
petr_pavel,2023-01-16,0.0002,44.24450178
petr_pavel,2023-01-16,0.003,44.24750178
petr_pavel,2023-01-16,0.0005,44.24800178
petr_pavel,2023-01-16,0.0005,44.24850178
petr_pavel,2023-01-16,0.051,44.29950178
petr_pavel,2023-01-16,0.005,44.30450178
petr_pavel,2023-01-16,0.0003,44.30480178
petr_pavel,2023-01-16,0.000321,44.30512278
petr_pavel,2023-01-16,0.0002,44.30532278
petr_pavel,2023-01-16,0.001,44.30632278
petr_pavel,2023-01-16,0.005,44.31132278
petr_pavel,2023-01-16,0.001,44.31232278
petr_pavel,2023-01-16,0.001,44.31332278
petr_pavel,2023-01-16,0.0005,44.31382278
petr_pavel,2023-01-16,0.001,44.31482278
petr_pavel,2023-01-16,0.0003,44.31512278
petr_pavel,2023-01-16,0.0003,44.31542278
petr_pavel,2023-01-16,0.0003,44.31572278
petr_pavel,2023-01-16,0.0005,44.31622278
petr_pavel,2023-01-16,0.0005,44.31672278
petr_pavel,2023-01-16,0.002,44.31872278
petr_pavel,2023-01-16,0.0015,44.32022278
petr_pavel,2023-01-16,0.001,44.32122278
petr_pavel,2023-01-16,0.005,44.32622278
petr_pavel,2023-01-16,0.0000001,44.32622288
petr_pavel,2023-01-16,0.001,44.32722288
petr_pavel,2023-01-16,0.000111,44.32733388
petr_pavel,2023-01-16,0.000007,44.32734088
petr_pavel,2023-01-16,0.002,44.32934088
petr_pavel,2023-01-16,0.0005,44.32984088
petr_pavel,2023-01-16,0.0005,44.33034088
petr_pavel,2023-01-16,0.002,44.33234088
petr_pavel,2023-01-16,0.0005,44.33284088
petr_pavel,2023-01-16,0.001,44.33384088
petr_pavel,2023-01-16,0.0001,44.33394088
petr_pavel,2023-01-16,0.0003,44.33424088
petr_pavel,2023-01-16,0.001,44.33524088
petr_pavel,2023-01-16,0.0005,44.33574088
petr_pavel,2023-01-16,0.0005,44.33624088
petr_pavel,2023-01-16,0.001,44.33724088
petr_pavel,2023-01-16,0.0002,44.33744088
petr_pavel,2023-01-16,0.0005,44.33794088
petr_pavel,2023-01-16,0.0005,44.33844088
petr_pavel,2023-01-16,0.002,44.34044088
petr_pavel,2023-01-16,0.0002097,44.34065058
petr_pavel,2023-01-16,0.005,44.34565058
petr_pavel,2023-01-16,0.001,44.34665058
petr_pavel,2023-01-16,0.0001,44.34675058
petr_pavel,2023-01-16,0.0002,44.34695058
petr_pavel,2023-01-16,0.002,44.34895058
petr_pavel,2023-01-16,0.003,44.35195058
petr_pavel,2023-01-16,0.001,44.35295058
petr_pavel,2023-01-16,0.001961,44.35491158
petr_pavel,2023-01-16,0.0003,44.35521158
petr_pavel,2023-01-16,0.001,44.35621158
petr_pavel,2023-01-16,0.0005,44.35671158
petr_pavel,2023-01-16,0.001,44.35771158
petr_pavel,2023-01-16,0.1,44.45771158
petr_pavel,2023-01-16,0.001,44.45871158
petr_pavel,2023-01-16,0.0001,44.45881158
petr_pavel,2023-01-16,0.001,44.45981158
petr_pavel,2023-01-16,0.001,44.46081158
petr_pavel,2023-01-16,0.000444,44.46125558
petr_pavel,2023-01-16,0.001,44.46225558
petr_pavel,2023-01-16,0.0002,44.46245558
petr_pavel,2023-01-16,0.002,44.46445558
petr_pavel,2023-01-16,0.0003,44.46475558
petr_pavel,2023-01-16,0.001,44.46575558
petr_pavel,2023-01-16,0.0001,44.46585558
petr_pavel,2023-01-16,0.005,44.47085558
petr_pavel,2023-01-16,0.0003,44.47115558
petr_pavel,2023-01-16,0.001,44.47215558
petr_pavel,2023-01-16,0.005,44.47715558
petr_pavel,2023-01-16,0.0005,44.47765558
petr_pavel,2023-01-16,0.0002,44.47785558
petr_pavel,2023-01-16,0.0005,44.47835558
petr_pavel,2023-01-16,0.0003,44.47865558
petr_pavel,2023-01-16,0.001,44.47965558
petr_pavel,2023-01-16,0.001,44.48065558
petr_pavel,2023-01-16,0.0015,44.48215558
petr_pavel,2023-01-16,0.0001,44.48225558
petr_pavel,2023-01-16,0.0002,44.48245558
petr_pavel,2023-01-16,0.001,44.48345558
petr_pavel,2023-01-16,0.005,44.48845558
petr_pavel,2023-01-16,0.001,44.48945558
petr_pavel,2023-01-16,0.0015,44.49095558
petr_pavel,2023-01-16,0.001,44.49195558
petr_pavel,2023-01-16,0.0002,44.49215558
petr_pavel,2023-01-16,0.001001,44.49315658
petr_pavel,2023-01-16,0.0005,44.49365658
petr_pavel,2023-01-16,0.0002,44.49385658
petr_pavel,2023-01-16,0.001,44.49485658
petr_pavel,2023-01-16,0.0005,44.49535658
petr_pavel,2023-01-16,0.001,44.49635658
petr_pavel,2023-01-16,0.002,44.49835658
petr_pavel,2023-01-16,0.002023,44.50037958
petr_pavel,2023-01-16,0.001,44.50137958
petr_pavel,2023-01-16,0.0002,44.50157958
petr_pavel,2023-01-16,0.005,44.50657958
petr_pavel,2023-01-16,0.003,44.50957958
petr_pavel,2023-01-16,0.0005,44.51007958
petr_pavel,2023-01-16,0.002,44.51207958
petr_pavel,2023-01-16,0.0005,44.51257958
petr_pavel,2023-01-16,0.0002,44.51277958
petr_pavel,2023-01-16,0.000001,44.51278058
petr_pavel,2023-01-16,0.0003,44.51308058
petr_pavel,2023-01-16,0.0005,44.51358058
petr_pavel,2023-01-16,0.002,44.51558058
petr_pavel,2023-01-16,0.001,44.51658058
petr_pavel,2023-01-16,0.001,44.51758058
petr_pavel,2023-01-16,0.0005,44.51808058
petr_pavel,2023-01-16,0.0005,44.51858058
petr_pavel,2023-01-16,0.0003,44.51888058
petr_pavel,2023-01-16,0.0002,44.51908058
petr_pavel,2023-01-16,0.0015,44.52058058
petr_pavel,2023-01-16,0.001,44.52158058
petr_pavel,2023-01-16,0.0005,44.52208058
petr_pavel,2023-01-16,0.001,44.52308058
petr_pavel,2023-01-16,0.00000001,44.52308059
petr_pavel,2023-01-16,0.0003,44.52338059
petr_pavel,2023-01-16,0.01,44.53338059
petr_pavel,2023-01-16,0.001,44.53438059
petr_pavel,2023-01-16,0.001,44.53538059
petr_pavel,2023-01-16,0.003333,44.53871359
petr_pavel,2023-01-16,0.0001,44.53881359
petr_pavel,2023-01-16,0.0005,44.53931359
petr_pavel,2023-01-16,0.001,44.54031359
petr_pavel,2023-01-16,0.001,44.54131359
petr_pavel,2023-01-16,0.001,44.54231359
petr_pavel,2023-01-16,0.0005,44.54281359
petr_pavel,2023-01-16,0.005,44.54781359
petr_pavel,2023-01-16,0.002,44.54981359
petr_pavel,2023-01-16,0.0002,44.55001359
petr_pavel,2023-01-16,0.0005,44.55051359
petr_pavel,2023-01-16,0.00015,44.55066359
petr_pavel,2023-01-16,0.00015,44.55081359
petr_pavel,2023-01-16,0.0005,44.55131359
petr_pavel,2023-01-16,0.0005,44.55181359
petr_pavel,2023-01-16,0.0005,44.55231359
petr_pavel,2023-01-16,0.001,44.55331359
petr_pavel,2023-01-16,0.002,44.55531359
petr_pavel,2023-01-16,0.0005,44.55581359
petr_pavel,2023-01-16,0.002,44.55781359
petr_pavel,2023-01-16,0.0005,44.55831359
petr_pavel,2023-01-16,0.0005,44.55881359
petr_pavel,2023-01-16,0.0005,44.55931359
petr_pavel,2023-01-16,0.002,44.56131359
petr_pavel,2023-01-16,0.002,44.56331359
petr_pavel,2023-01-16,0.000333,44.56364659
petr_pavel,2023-01-16,0.0025,44.56614659
petr_pavel,2023-01-16,0.005,44.57114659
petr_pavel,2023-01-16,0.000107,44.57125359
petr_pavel,2023-01-16,0.0015,44.57275359
petr_pavel,2023-01-16,0.001,44.57375359
petr_pavel,2023-01-16,0.0005,44.57425359
petr_pavel,2023-01-16,0.001,44.57525359
petr_pavel,2023-01-16,0.002,44.57725359
petr_pavel,2023-01-16,0.0002,44.57745359
petr_pavel,2023-01-16,0.0002,44.57765359
petr_pavel,2023-01-16,0.0005,44.57815359
petr_pavel,2023-01-16,0.001,44.57915359
petr_pavel,2023-01-16,0.0003,44.57945359
petr_pavel,2023-01-16,0.001,44.58045359
petr_pavel,2023-01-16,0.0005,44.58095359
petr_pavel,2023-01-16,0.002,44.58295359
petr_pavel,2023-01-16,0.00033333,44.58328692
petr_pavel,2023-01-16,0.0005,44.58378692
petr_pavel,2023-01-16,0.0005,44.58428692
petr_pavel,2023-01-16,0.0003,44.58458692
petr_pavel,2023-01-16,0.005,44.58958692
petr_pavel,2023-01-16,0.002023,44.59160992
petr_pavel,2023-01-16,0.0015,44.59310992
petr_pavel,2023-01-16,0.002,44.59510992
petr_pavel,2023-01-16,0.0005,44.59560992
petr_pavel,2023-01-16,0.002023,44.59763292
petr_pavel,2023-01-16,0.008,44.60563292
petr_pavel,2023-01-16,0.0006,44.60623292
petr_pavel,2023-01-16,0.001,44.60723292
petr_pavel,2023-01-16,0.005,44.61223292
petr_pavel,2023-01-16,0.001,44.61323292
petr_pavel,2023-01-16,0.0002,44.61343292
petr_pavel,2023-01-16,0.001,44.61443292
petr_pavel,2023-01-16,0.0005,44.61493292
petr_pavel,2023-01-16,0.0005,44.61543292
petr_pavel,2023-01-16,0.0004,44.61583292
petr_pavel,2023-01-16,0.0005,44.61633292
petr_pavel,2023-01-16,0.001,44.61733292
petr_pavel,2023-01-16,0.0002,44.61753292
petr_pavel,2023-01-16,0.001,44.61853292
petr_pavel,2023-01-16,0.001,44.61953292
petr_pavel,2023-01-16,0.000371,44.61990392
petr_pavel,2023-01-16,0.0005,44.62040392
petr_pavel,2023-01-16,0.0005,44.62090392
petr_pavel,2023-01-16,0.0005,44.62140392
petr_pavel,2023-01-16,0.0005,44.62190392
petr_pavel,2023-01-16,0.0005,44.62240392
petr_pavel,2023-01-16,0.001,44.62340392
petr_pavel,2023-01-16,0.001,44.62440392
petr_pavel,2023-01-16,0.0004,44.62480392
petr_pavel,2023-01-16,0.0003,44.62510392
petr_pavel,2023-01-16,0.001111,44.62621492
petr_pavel,2023-01-16,0.001,44.62721492
petr_pavel,2023-01-16,0.01,44.63721492
petr_pavel,2023-01-16,0.001,44.63821492
petr_pavel,2023-01-16,0.001,44.63921492
petr_pavel,2023-01-16,0.0005,44.63971492
petr_pavel,2023-01-16,0.0002,44.63991492
petr_pavel,2023-01-16,0.005,44.64491492
petr_pavel,2023-01-16,0.0001,44.64501492
petr_pavel,2023-01-16,0.0002,44.64521492
petr_pavel,2023-01-16,0.001,44.64621492
petr_pavel,2023-01-16,0.001,44.64721492
petr_pavel,2023-01-16,0.001,44.64821492
petr_pavel,2023-01-16,0.0005,44.64871492
petr_pavel,2023-01-16,0.001,44.64971492
petr_pavel,2023-01-16,0.003,44.65271492
petr_pavel,2023-01-16,0.0005,44.65321492
petr_pavel,2023-01-16,0.0004,44.65361492
petr_pavel,2023-01-16,0.0005,44.65411492
petr_pavel,2023-01-16,0.0003,44.65441492
petr_pavel,2023-01-16,0.0005,44.65491492
petr_pavel,2023-01-16,0.001,44.65591492
petr_pavel,2023-01-16,0.001,44.65691492
petr_pavel,2023-01-16,0.0005,44.65741492
petr_pavel,2023-01-16,0.0005,44.65791492
petr_pavel,2023-01-16,0.000111,44.65802592
petr_pavel,2023-01-16,0.00033138,44.6583573
petr_pavel,2023-01-16,0.005,44.6633573
petr_pavel,2023-01-16,0.0005,44.6638573
petr_pavel,2023-01-16,0.000999,44.6648563
petr_pavel,2023-01-16,0.003,44.6678563
petr_pavel,2023-01-16,0.0005,44.6683563
petr_pavel,2023-01-16,0.0005,44.6688563
petr_pavel,2023-01-16,0.001,44.6698563
petr_pavel,2023-01-16,0.0003,44.6701563
petr_pavel,2023-01-16,0.0005,44.6706563
petr_pavel,2023-01-16,0.001,44.6716563
petr_pavel,2023-01-16,0.002,44.6736563
petr_pavel,2023-01-16,0.0005,44.6741563
petr_pavel,2023-01-16,0.0005,44.6746563
petr_pavel,2023-01-16,0.001,44.6756563
petr_pavel,2023-01-16,0.0002,44.6758563
petr_pavel,2023-01-16,0.001,44.6768563
petr_pavel,2023-01-16,0.001,44.6778563
petr_pavel,2023-01-16,0.0025,44.6803563
petr_pavel,2023-01-16,0.001,44.6813563
petr_pavel,2023-01-16,0.0008,44.6821563
petr_pavel,2023-01-16,0.001,44.6831563
petr_pavel,2023-01-16,0.0005,44.6836563
petr_pavel,2023-01-16,0.001,44.6846563
petr_pavel,2023-01-16,0.0003,44.6849563
petr_pavel,2023-01-16,0.001,44.6859563
petr_pavel,2023-01-16,0.001,44.6869563
petr_pavel,2023-01-16,0.002,44.6889563
petr_pavel,2023-01-16,0.000333,44.6892893
petr_pavel,2023-01-16,0.005,44.6942893
petr_pavel,2023-01-16,0.002,44.6962893
petr_pavel,2023-01-16,0.0002,44.6964893
petr_pavel,2023-01-16,0.001,44.6974893
petr_pavel,2023-01-16,0.005,44.7024893
petr_pavel,2023-01-16,0.0005,44.7029893
petr_pavel,2023-01-16,0.002,44.7049893
petr_pavel,2023-01-16,0.001,44.7059893
petr_pavel,2023-01-16,0.0005,44.7064893
petr_pavel,2023-01-16,0.001,44.7074893
petr_pavel,2023-01-16,0.0005,44.7079893
petr_pavel,2023-01-16,0.001,44.7089893
petr_pavel,2023-01-16,0.0005,44.7094893
petr_pavel,2023-01-16,0.005,44.7144893
petr_pavel,2023-01-16,0.01,44.7244893
petr_pavel,2023-01-16,0.0005,44.7249893
petr_pavel,2023-01-16,0.001,44.7259893
petr_pavel,2023-01-16,0.001,44.7269893
petr_pavel,2023-01-16,0.0005,44.7274893
petr_pavel,2023-01-16,0.0005,44.7279893
petr_pavel,2023-01-16,0.001,44.7289893
petr_pavel,2023-01-16,0.0005,44.7294893
petr_pavel,2023-01-16,0.003,44.7324893
petr_pavel,2023-01-16,0.001,44.7334893
petr_pavel,2023-01-16,0.0005,44.7339893
petr_pavel,2023-01-16,0.0002,44.7341893
petr_pavel,2023-01-16,0.002,44.7361893
petr_pavel,2023-01-16,0.0004,44.7365893
petr_pavel,2023-01-16,0.002,44.7385893
petr_pavel,2023-01-16,0.001,44.7395893
petr_pavel,2023-01-16,0.002,44.7415893
petr_pavel,2023-01-16,0.001,44.7425893
petr_pavel,2023-01-16,0.0005,44.7430893
petr_pavel,2023-01-16,0.005,44.7480893
petr_pavel,2023-01-16,0.001,44.7490893
petr_pavel,2023-01-16,0.0016,44.7506893
petr_pavel,2023-01-16,0.01,44.7606893
petr_pavel,2023-01-16,0.0005,44.7611893
petr_pavel,2023-01-16,0.001,44.7621893
petr_pavel,2023-01-16,0.0002,44.7623893
petr_pavel,2023-01-16,0.0005,44.7628893
petr_pavel,2023-01-16,0.001,44.7638893
petr_pavel,2023-01-16,0.002,44.7658893
petr_pavel,2023-01-16,0.0005,44.7663893
petr_pavel,2023-01-16,0.0005,44.7668893
petr_pavel,2023-01-16,0.002,44.7688893
petr_pavel,2023-01-16,0.0005,44.7693893
petr_pavel,2023-01-16,0.0003,44.7696893
petr_pavel,2023-01-16,0.0001,44.7697893
petr_pavel,2023-01-16,0.0005,44.7702893
petr_pavel,2023-01-16,0.00011111,44.77040041
petr_pavel,2023-01-16,0.0005,44.77090041
petr_pavel,2023-01-16,0.001,44.77190041
petr_pavel,2023-01-16,0.0003,44.77220041
petr_pavel,2023-01-16,0.001,44.77320041
petr_pavel,2023-01-16,0.0001,44.77330041
petr_pavel,2023-01-16,0.001,44.77430041
petr_pavel,2023-01-16,0.00000001,44.77430042
petr_pavel,2023-01-16,0.0001,44.77440042
petr_pavel,2023-01-16,0.0005,44.77490042
petr_pavel,2023-01-16,0.0005,44.77540042
petr_pavel,2023-01-16,0.005,44.78040042
petr_pavel,2023-01-16,0.00007777,44.78047819
petr_pavel,2023-01-16,0.001,44.78147819
petr_pavel,2023-01-16,0.0002,44.78167819
petr_pavel,2023-01-16,0.0005,44.78217819
petr_pavel,2023-01-16,0.001,44.78317819
petr_pavel,2023-01-16,0.001,44.78417819
petr_pavel,2023-01-16,0.001,44.78517819
petr_pavel,2023-01-16,0.00002023,44.78519842
petr_pavel,2023-01-16,0.0003,44.78549842
petr_pavel,2023-01-16,0.001,44.78649842
petr_pavel,2023-01-16,0.0005,44.78699842
petr_pavel,2023-01-16,0.0005,44.78749842
petr_pavel,2023-01-16,0.0003,44.78779842
petr_pavel,2023-01-16,0.000444,44.78824242
petr_pavel,2023-01-16,0.0005,44.78874242
petr_pavel,2023-01-16,0.0005,44.78924242
petr_pavel,2023-01-16,0.003333,44.79257542
petr_pavel,2023-01-16,0.0002,44.79277542
petr_pavel,2023-01-16,0.0002,44.79297542
petr_pavel,2023-01-16,0.0003,44.79327542
petr_pavel,2023-01-16,0.00025,44.79352542
petr_pavel,2023-01-16,0.0005,44.79402542
petr_pavel,2023-01-16,0.0005,44.79452542
petr_pavel,2023-01-16,0.0005,44.79502542
petr_pavel,2023-01-16,0.0002,44.79522542
petr_pavel,2023-01-16,0.001,44.79622542
petr_pavel,2023-01-16,0.001,44.79722542
petr_pavel,2023-01-16,0.0001,44.79732542
petr_pavel,2023-01-16,0.0003,44.79762542
petr_pavel,2023-01-16,0.0004,44.79802542
petr_pavel,2023-01-16,0.0005,44.79852542
petr_pavel,2023-01-16,0.0003,44.79882542
petr_pavel,2023-01-16,0.03,44.82882542
petr_pavel,2023-01-16,0.0005,44.82932542
petr_pavel,2023-01-16,0.0015,44.83082542
petr_pavel,2023-01-16,0.00000001,44.83082543
petr_pavel,2023-01-16,0.002,44.83282543
petr_pavel,2023-01-16,0.0005,44.83332543
petr_pavel,2023-01-16,0.001,44.83432543
petr_pavel,2023-01-16,0.0005,44.83482543
petr_pavel,2023-01-16,0.002,44.83682543
petr_pavel,2023-01-16,0.001,44.83782543
petr_pavel,2023-01-16,0.0003,44.83812543
petr_pavel,2023-01-16,0.0001,44.83822543
petr_pavel,2023-01-16,0.0002,44.83842543
petr_pavel,2023-01-16,0.002023,44.84044843
petr_pavel,2023-01-16,0.0005,44.84094843
petr_pavel,2023-01-16,0.0005,44.84144843
petr_pavel,2023-01-16,0.0005,44.84194843
petr_pavel,2023-01-16,0.0003,44.84224843
petr_pavel,2023-01-16,0.001,44.84324843
petr_pavel,2023-01-16,0.0003,44.84354843
petr_pavel,2023-01-16,0.0003,44.84384843
petr_pavel,2023-01-16,0.001,44.84484843
petr_pavel,2023-01-16,0.001,44.84584843
petr_pavel,2023-01-16,0.0005,44.84634843
petr_pavel,2023-01-16,0.0005,44.84684843
petr_pavel,2023-01-16,0.001,44.84784843
petr_pavel,2023-01-16,0.000293,44.84814143
petr_pavel,2023-01-16,0.002,44.85014143
petr_pavel,2023-01-16,0.0015,44.85164143
petr_pavel,2023-01-16,0.0005,44.85214143
petr_pavel,2023-01-16,0.002,44.85414143
petr_pavel,2023-01-16,0.0005,44.85464143
petr_pavel,2023-01-16,0.001,44.85564143
petr_pavel,2023-01-16,0.002,44.85764143
petr_pavel,2023-01-16,0.001,44.85864143
petr_pavel,2023-01-16,0.000199,44.85884043
petr_pavel,2023-01-16,0.001,44.85984043
petr_pavel,2023-01-16,0.0005,44.86034043
petr_pavel,2023-01-16,0.001,44.86134043
petr_pavel,2023-01-16,0.001,44.86234043
petr_pavel,2023-01-16,0.001,44.86334043
petr_pavel,2023-01-16,0.001,44.86434043
petr_pavel,2023-01-16,0.001,44.86534043
petr_pavel,2023-01-16,0.0005,44.86584043
petr_pavel,2023-01-16,0.0005,44.86634043
petr_pavel,2023-01-16,0.002,44.86834043
petr_pavel,2023-01-16,0.0012,44.86954043
petr_pavel,2023-01-16,0.005,44.87454043
petr_pavel,2023-01-16,0.0005,44.87504043
petr_pavel,2023-01-16,0.001,44.87604043
petr_pavel,2023-01-16,0.0005,44.87654043
petr_pavel,2023-01-16,0.0005,44.87704043
petr_pavel,2023-01-16,0.00059617,44.8776366
petr_pavel,2023-01-16,0.001,44.8786366
petr_pavel,2023-01-16,0.005,44.8836366
petr_pavel,2023-01-16,0.0003,44.8839366
petr_pavel,2023-01-16,0.0005,44.8844366
petr_pavel,2023-01-16,0.0001,44.8845366
petr_pavel,2023-01-16,0.005,44.8895366
petr_pavel,2023-01-16,0.003,44.8925366
petr_pavel,2023-01-16,0.0005,44.8930366
petr_pavel,2023-01-16,0.002,44.8950366
petr_pavel,2023-01-16,0.0005,44.8955366
petr_pavel,2023-01-16,0.001,44.8965366
petr_pavel,2023-01-16,0.003,44.8995366
petr_pavel,2023-01-16,0.0002,44.8997366
petr_pavel,2023-01-16,0.0003,44.9000366
petr_pavel,2023-01-16,0.002,44.9020366
petr_pavel,2023-01-16,0.0005,44.9025366
petr_pavel,2023-01-16,0.0005,44.9030366
petr_pavel,2023-01-16,0.002,44.9050366
petr_pavel,2023-01-16,0.000555,44.9055916
petr_pavel,2023-01-16,0.002,44.9075916
petr_pavel,2023-01-16,0.005,44.9125916
petr_pavel,2023-01-16,0.002,44.9145916
petr_pavel,2023-01-16,0.005,44.9195916
petr_pavel,2023-01-16,0.001,44.9205916
petr_pavel,2023-01-16,0.0002,44.9207916
petr_pavel,2023-01-16,0.003,44.9237916
petr_pavel,2023-01-16,0.0002,44.9239916
petr_pavel,2023-01-16,0.001,44.9249916
petr_pavel,2023-01-16,0.001,44.9259916
petr_pavel,2023-01-16,0.001,44.9269916
petr_pavel,2023-01-16,0.005,44.9319916
petr_pavel,2023-01-16,0.005,44.9369916
petr_pavel,2023-01-16,0.000777,44.9377686
petr_pavel,2023-01-16,0.0001,44.9378686
petr_pavel,2023-01-16,0.003,44.9408686
petr_pavel,2023-01-16,0.0003,44.9411686
petr_pavel,2023-01-16,0.0005,44.9416686
petr_pavel,2023-01-16,0.0003,44.9419686
